age_scal,time_spent_scal,income_scal,age_scal,gender,time_spent,platform,interests,location,demographics,profession,income,indebt,isHomeOwner,Owns_Car,gender_Encoded,platform_Encoded,interests_Encoded,location_Encoded,demographics_Encoded,profession_Encoded,indebt_Encoded,isHomeOwner_Encoded,Owns_Car_Encoded
1.557619361574021,0.3828012395942567,0.10827220751152354,62,male,6,Instagram,Travel,United Kingdom,Sub_Urban,Software Engineer,15335,False,True,False,1,1,2,1,1,1,0,1,0
-0.666068696255075,-0.7999008394817166,0.021025998264847166,32,female,3,YouTube,Lifestlye,United States,Urban,Marketer Manager,15077,False,True,False,0,2,0,2,2,0,0,1,0
1.4093734910520812,1.1712692923115724,0.20160536158936337,60,male,8,Facebook,Lifestlye,Australia,Rural,Marketer Manager,15611,False,False,True,1,0,0,0,0,0,0,0,1
0.37165239739850314,-1.1941348658403743,1.039574766679534,46,male,2,YouTube,Lifestlye,United States,Sub_Urban,Student,18089,True,True,False,1,2,0,2,1,2,1,1,0
0.8905129442252921,1.56550331867023,-0.7178614715180516,53,female,9,Facebook,Lifestlye,Australia,Rural,Marketer Manager,12892,False,False,False,0,0,0,0,0,0,0,0,0
-0.8143145667770147,-0.7999008394817166,0.19010779913049905,30,female,3,Instagram,Travel,Australia,Urban,Student,15577,True,False,True,0,1,2,0,2,2,1,0,1
0.5940212031814127,-0.011432786764401043,-0.472354696661125,49,female,5,YouTube,Sports,United States,Sub_Urban,Student,13618,False,True,True,0,2,1,2,1,2,0,1,1
-1.259052178342834,1.1712692923115724,-1.1686335526258795,24,non-binary,8,YouTube,Lifestlye,United Kingdom,Sub_Urban,Marketer Manager,11559,True,False,False,2,2,0,1,1,0,1,0,0
-0.14720814942828594,-1.1941348658403743,0.564116742645321,39,male,2,Instagram,Lifestlye,Australia,Rural,Marketer Manager,16683,True,True,False,1,1,0,0,0,0,1,1,0
0.29752946213753323,0.3828012395942567,-1.1862180599159073,45,male,6,YouTube,Travel,United States,Rural,Student,11507,False,True,True,1,2,2,2,0,2,0,1,1
-1.6296668546476831,-0.011432786764401043,-0.9981990973533024,19,non-binary,5,Facebook,Travel,Australia,Rural,Marketer Manager,12063,False,False,True,2,0,2,0,0,0,0,0,1
1.3352505557911114,1.56550331867023,-0.4642387702195737,59,female,9,Facebook,Lifestlye,United Kingdom,Sub_Urban,Software Engineer,13642,True,False,True,0,0,0,1,1,1,1,0,1
1.557619361574021,-0.011432786764401043,-1.0195034042623745,62,non-binary,5,Facebook,Sports,United States,Sub_Urban,Marketer Manager,12000,False,False,True,2,0,1,2,1,0,0,0,1
-1.3331751136038037,-1.1941348658403743,-1.258246907084675,23,non-binary,2,Facebook,Sports,United States,Urban,Marketer Manager,11294,False,True,True,2,0,1,2,2,0,0,1,1
0.29752946213753323,-0.011432786764401043,-0.32119556668723226,45,non-binary,5,Instagram,Lifestlye,United States,Sub_Urban,Software Engineer,14065,True,False,False,2,1,0,2,1,1,1,0,0
0.29752946213753323,-0.4056668131230588,1.0142124965496864,45,male,4,YouTube,Travel,United Kingdom,Urban,Marketer Manager,18014,True,True,True,1,2,2,1,2,0,1,1,1
1.483496426313051,0.7770352659529145,1.6672064114928338,61,non-binary,7,Facebook,Lifestlye,Australia,Rural,Marketer Manager,19945,True,True,True,2,0,0,0,0,0,1,1,1
1.483496426313051,0.3828012395942567,-1.1537543541497022,61,male,6,Instagram,Lifestlye,United States,Rural,Student,11603,False,False,True,1,1,0,2,0,2,0,0,1
-0.2954540199502257,-1.1941348658403743,-1.2487783262361984,37,male,2,YouTube,Travel,Australia,Sub_Urban,Marketer Manager,11322,False,False,True,1,2,2,0,1,0,0,0,1
0.445775332659473,-0.011432786764401043,0.3182718041866632,47,male,5,YouTube,Lifestlye,Australia,Rural,Marketer Manager,15956,False,False,True,1,2,0,0,0,0,0,0,1
-0.9625604372989545,0.7770352659529145,-0.8703732558988695,28,female,7,Instagram,Lifestlye,United Kingdom,Rural,Software Engineer,12441,False,True,False,0,1,0,1,0,1,0,1,0
0.29752946213753323,0.7770352659529145,-1.3245269730240106,45,male,7,Instagram,Lifestlye,United States,Sub_Urban,Student,11098,True,False,True,1,1,0,2,1,2,1,0,1
0.07516065635462366,-0.011432786764401043,0.01967334385792195,42,male,5,Facebook,Travel,Australia,Urban,Student,15073,False,True,False,1,0,2,0,2,2,0,1,0
1.1128817500082018,1.56550331867023,1.5833418382634705,56,female,9,YouTube,Sports,United States,Sub_Urban,Student,19697,True,False,True,0,2,1,2,1,2,1,0,1
0.6681441384423826,-0.4056668131230588,1.4551778332073064,50,male,4,YouTube,Sports,United States,Urban,Marketer Manager,19318,False,False,False,1,2,1,2,2,0,0,0,0
-1.7037897899086532,-0.7999008394817166,1.1745020437703242,18,non-binary,3,Instagram,Travel,United Kingdom,Sub_Urban,Student,18488,False,True,False,2,1,2,1,1,2,0,1,0
0.2234065268765634,-0.4056668131230588,-0.4152050479685347,44,non-binary,4,YouTube,Sports,United States,Sub_Urban,Software Engineer,13787,True,True,True,2,2,1,2,1,1,1,1,1
-0.8143145667770147,-0.011432786764401043,-0.9870396984961693,30,male,5,Facebook,Lifestlye,United States,Rural,Student,12096,False,False,True,1,0,0,2,0,2,0,0,1
1.2611276205301414,0.3828012395942567,-0.9491653751022633,58,female,6,YouTube,Sports,Australia,Sub_Urban,Software Engineer,12208,False,False,True,0,2,1,0,1,1,0,0,1
-1.5555439193867133,-0.7999008394817166,0.32909303944206486,20,non-binary,3,Instagram,Lifestlye,United Kingdom,Sub_Urban,Student,15988,True,False,True,2,1,0,1,1,2,1,0,1
1.1128817500082018,-1.1941348658403743,-1.6366519774220039,56,female,2,Instagram,Sports,United States,Urban,Student,10175,False,False,True,0,1,1,2,2,2,0,0,1
-1.3331751136038037,-0.4056668131230588,0.7284642530867347,23,female,4,Facebook,Travel,Australia,Rural,Software Engineer,17169,True,False,False,0,0,2,0,0,1,1,0,0
-1.184929243081864,-0.011432786764401043,0.33788529308707876,25,non-binary,5,Facebook,Sports,United Kingdom,Urban,Student,16014,True,True,True,2,0,1,1,2,2,1,1,1
0.2234065268765634,-0.4056668131230588,-1.1321118836388986,44,female,4,YouTube,Sports,United Kingdom,Urban,Student,11667,True,True,True,0,2,1,1,2,2,1,1,1
-1.110806307820894,-0.7999008394817166,1.3026660488264885,26,non-binary,3,YouTube,Sports,Australia,Rural,Student,18867,True,True,False,2,2,1,0,0,2,1,1,0
0.9646358794862621,1.1712692923115724,-1.0793583617688152,54,female,8,Instagram,Travel,Australia,Rural,Marketer Manager,11823,False,True,True,0,1,2,0,0,0,0,1,1
0.6681441384423826,-0.4056668131230588,0.04469745038603843,50,non-binary,4,Facebook,Sports,Australia,Rural,Software Engineer,15147,False,False,False,2,0,1,0,0,1,0,0,0
1.3352505557911114,-1.1941348658403743,-1.2372807637773342,59,male,2,Facebook,Travel,Australia,Sub_Urban,Student,11356,False,True,True,1,0,2,0,1,2,0,1,1
1.483496426313051,-1.1941348658403743,-0.6569920232064169,61,non-binary,2,Facebook,Lifestlye,Australia,Rural,Software Engineer,13072,True,True,False,2,0,0,0,0,1,1,1,0
0.001037721093653793,-1.5883688921990322,-0.593755429682663,41,non-binary,1,YouTube,Sports,United States,Rural,Software Engineer,13259,False,True,True,2,2,1,2,0,1,0,1,1
-0.666068696255075,-0.4056668131230588,0.40044555940737,32,non-binary,4,Facebook,Travel,United States,Rural,Software Engineer,16199,False,False,False,2,0,2,2,0,1,0,0,0
0.5940212031814127,1.56550331867023,-1.5111932811796902,49,non-binary,9,Instagram,Travel,United Kingdom,Urban,Student,10546,False,True,False,2,1,2,1,2,2,0,1,0
0.5940212031814127,0.7770352659529145,0.07310319293146794,49,female,7,Instagram,Sports,United States,Urban,Student,15231,False,False,True,0,1,1,2,2,2,0,0,1
0.001037721093653793,0.7770352659529145,0.9976424800648525,41,male,7,YouTube,Lifestlye,United States,Sub_Urban,Software Engineer,17965,True,True,True,1,2,0,2,1,1,1,1,1
1.2611276205301414,0.7770352659529145,-0.9914358253186762,58,non-binary,7,YouTube,Travel,United States,Urban,Marketer Manager,12083,True,False,True,2,2,2,2,2,0,1,0,1
-0.8884375020379846,1.1712692923115724,-1.0059768601931223,29,female,8,Facebook,Sports,Australia,Sub_Urban,Software Engineer,12040,False,True,False,0,0,1,0,1,1,0,1,0
1.1128817500082018,-1.5883688921990322,-0.16259683747525078,56,male,1,YouTube,Lifestlye,United Kingdom,Urban,Marketer Manager,14534,True,False,False,1,2,0,1,2,0,1,0,0
-1.6296668546476831,1.1712692923115724,-1.1033679774917378,19,male,8,Instagram,Travel,United Kingdom,Rural,Software Engineer,11752,False,True,False,1,1,2,1,0,1,0,1,0
-1.5555439193867133,-0.4056668131230588,1.620539834453914,20,male,4,Facebook,Travel,United Kingdom,Urban,Software Engineer,19807,False,False,True,1,0,2,1,2,1,0,0,1
0.9646358794862621,-0.4056668131230588,-1.0705661081238014,54,male,4,Instagram,Lifestlye,United Kingdom,Sub_Urban,Software Engineer,11849,False,False,True,1,1,0,1,1,1,0,0,1
-0.5178228257331352,-0.4056668131230588,-0.8024023719508775,34,non-binary,4,Facebook,Lifestlye,United States,Urban,Student,12642,True,True,False,2,0,0,2,2,2,1,1,0
-1.6296668546476831,0.3828012395942567,-1.154768844954896,19,non-binary,6,YouTube,Sports,United States,Rural,Marketer Manager,11600,False,False,True,2,2,1,2,0,0,0,0,1
-1.6296668546476831,0.7770352659529145,-0.20723443290378288,19,female,7,Facebook,Sports,Australia,Sub_Urban,Marketer Manager,14402,True,False,False,0,0,1,0,1,0,1,0,0
0.29752946213753323,0.3828012395942567,-0.411147084747759,45,female,6,Facebook,Travel,United Kingdom,Rural,Software Engineer,13799,True,True,True,0,0,2,1,0,1,1,1,1
-0.07308521416731607,-1.5883688921990322,-1.4868455018550364,40,female,1,Instagram,Lifestlye,United States,Rural,Student,10618,False,True,True,0,1,0,2,0,2,0,1,1
0.9646358794862621,1.1712692923115724,-1.313029410565146,54,male,8,Instagram,Lifestlye,United States,Sub_Urban,Student,11132,True,False,False,1,1,0,2,1,2,1,0,0
0.5940212031814127,0.7770352659529145,0.16102572938160692,49,male,7,Facebook,Lifestlye,Australia,Rural,Marketer Manager,15491,True,True,True,1,0,0,0,0,0,1,1,1
0.6681441384423826,0.3828012395942567,0.26382746430792325,50,non-binary,6,YouTube,Travel,Australia,Rural,Student,15795,False,True,True,2,2,2,0,0,2,0,1,1
-1.7037897899086532,0.3828012395942567,0.8853721642900596,18,male,6,YouTube,Lifestlye,Australia,Urban,Marketer Manager,17633,True,True,True,1,2,0,0,2,0,1,1,1
-0.36957695521119555,-0.011432786764401043,-1.1929813319505334,36,male,5,Instagram,Lifestlye,United States,Rural,Marketer Manager,11487,True,False,True,1,1,0,2,0,0,1,0,1
-1.6296668546476831,0.3828012395942567,0.9580773386622898,19,male,6,YouTube,Travel,United States,Rural,Marketer Manager,17848,False,False,True,1,2,2,2,0,0,0,0,1
1.483496426313051,1.56550331867023,-0.00196912665288149,61,female,9,Instagram,Sports,Australia,Rural,Student,15009,False,False,False,0,1,1,0,0,2,0,0,0
0.1492835916155935,1.56550331867023,1.6009263455534983,43,female,9,YouTube,Sports,United Kingdom,Rural,Marketer Manager,19749,True,False,True,0,2,1,1,0,0,1,0,1
0.5940212031814127,1.1712692923115724,-0.9812909172667371,49,non-binary,8,Facebook,Travel,Australia,Sub_Urban,Marketer Manager,12113,False,False,False,2,0,2,0,1,0,0,0,0
-1.3331751136038037,1.56550331867023,-1.3427878075175008,23,male,9,Instagram,Lifestlye,Australia,Urban,Software Engineer,11044,False,False,True,1,1,0,0,2,1,0,0,1
0.5940212031814127,1.1712692923115724,-0.8737548919161826,49,male,8,Instagram,Travel,Australia,Rural,Marketer Manager,12431,True,False,True,1,1,2,0,0,0,1,0,1
-1.4814209841257435,1.1712692923115724,1.0023767704890907,21,non-binary,8,Facebook,Sports,Australia,Rural,Marketer Manager,17979,True,True,False,2,0,1,0,0,0,1,1,0
-0.9625604372989545,-1.5883688921990322,-1.1608557897860594,28,male,1,Instagram,Sports,United States,Sub_Urban,Software Engineer,11582,False,False,False,1,1,1,2,1,1,0,0,0
-0.5178228257331352,-0.011432786764401043,-1.2535126166604367,34,male,5,YouTube,Travel,United Kingdom,Rural,Software Engineer,11308,True,False,True,1,2,2,1,0,1,1,0,1
1.038758814747232,-0.4056668131230588,-0.03308017801216143,55,female,4,YouTube,Travel,Australia,Sub_Urban,Student,14917,False,True,True,0,2,2,0,1,2,0,1,1
0.001037721093653793,-1.1941348658403743,1.277641942298372,41,non-binary,2,Instagram,Sports,United Kingdom,Urban,Marketer Manager,18793,False,True,False,2,1,1,1,2,0,0,1,0
-1.4072980488647737,1.1712692923115724,-1.1480055729202698,22,non-binary,8,YouTube,Travel,United Kingdom,Urban,Student,11620,True,True,False,2,2,2,1,2,2,1,1,0
0.7422670737033524,-0.7999008394817166,0.8414108960649901,51,non-binary,3,Instagram,Sports,United Kingdom,Rural,Student,17503,True,False,False,2,1,1,1,0,2,1,0,0
-1.3331751136038037,-0.4056668131230588,-0.0841428818735883,23,non-binary,4,Facebook,Travel,Australia,Rural,Software Engineer,14766,False,True,False,2,0,2,0,0,1,0,1,0
-0.14720814942828594,0.7770352659529145,0.11740262475826874,39,female,7,Instagram,Travel,United States,Rural,Student,15362,False,False,True,0,1,2,2,0,2,0,0,1
-0.9625604372989545,1.56550331867023,0.0599148124639471,28,female,9,Facebook,Travel,Australia,Sub_Urban,Marketer Manager,15192,False,False,True,0,0,2,0,1,0,0,0,1
-0.5919457609941051,-1.1941348658403743,0.5434887629397115,33,male,2,YouTube,Sports,United Kingdom,Rural,Software Engineer,16622,False,False,True,1,2,1,1,0,1,0,0,1
0.6681441384423826,-0.7999008394817166,0.3646002176238518,50,male,3,Facebook,Travel,United Kingdom,Rural,Marketer Manager,16093,True,True,True,1,0,2,1,0,0,1,1,1
-1.110806307820894,-0.4056668131230588,0.5712181782816784,26,male,4,YouTube,Sports,United States,Urban,Marketer Manager,16704,False,True,True,1,2,1,2,2,0,0,1,1
-1.3331751136038037,-1.5883688921990322,-1.6620142475518516,23,male,1,Instagram,Sports,Australia,Rural,Software Engineer,10100,True,False,False,1,1,1,0,0,1,1,0,0
-0.5919457609941051,0.7770352659529145,0.5553244890003071,33,female,7,YouTube,Travel,United Kingdom,Urban,Marketer Manager,16657,True,False,False,0,2,2,1,2,0,1,0,0
0.37165239739850314,-1.1941348658403743,0.2908805524464276,46,non-binary,2,Instagram,Travel,United States,Rural,Software Engineer,15875,False,False,False,2,1,2,2,0,1,0,0,0
-1.5555439193867133,-0.011432786764401043,-0.25153386473058365,20,female,5,Instagram,Sports,United Kingdom,Urban,Marketer Manager,14271,True,True,True,0,1,1,1,2,0,1,1,1
-0.2954540199502257,-1.5883688921990322,-1.615685834114663,37,male,1,Facebook,Sports,United States,Rural,Software Engineer,10237,True,False,False,1,0,1,2,0,1,1,0,0
0.8905129442252921,-0.7999008394817166,0.7477395783854189,53,female,3,Facebook,Lifestlye,United States,Urban,Student,17226,False,True,True,0,0,0,2,2,2,0,1,1
-0.36957695521119555,-1.1941348658403743,1.0202994413808497,36,non-binary,2,Facebook,Sports,Australia,Sub_Urban,Marketer Manager,18032,True,False,True,2,0,1,0,1,0,1,0,1
0.1492835916155935,-1.5883688921990322,0.06870706610896099,43,non-binary,1,Facebook,Lifestlye,United Kingdom,Urban,Software Engineer,15218,True,True,True,2,0,0,1,2,1,1,1,1
-1.5555439193867133,0.7770352659529145,-0.3347221107564844,20,female,7,YouTube,Lifestlye,Australia,Urban,Marketer Manager,14025,False,False,False,0,2,0,0,2,0,0,0,0
-0.36957695521119555,-0.011432786764401043,0.3578369455892257,36,female,5,YouTube,Lifestlye,United Kingdom,Urban,Marketer Manager,16073,False,True,True,0,2,0,1,2,0,0,1,1
-0.2954540199502257,-1.5883688921990322,-0.8362187321240079,37,female,1,YouTube,Travel,Australia,Rural,Marketer Manager,12542,False,True,True,0,2,2,0,0,0,0,1,1
0.5940212031814127,0.3828012395942567,-1.1760731518639682,49,male,6,Instagram,Travel,United Kingdom,Rural,Software Engineer,11537,False,True,False,1,1,2,1,0,1,0,1,0
-1.259052178342834,-0.011432786764401043,-1.440855252019579,24,female,5,YouTube,Sports,Australia,Rural,Student,10754,False,True,True,0,2,1,0,0,2,0,1,1
1.2611276205301414,-0.7999008394817166,0.8052273906797406,58,female,3,YouTube,Lifestlye,United States,Sub_Urban,Student,17396,False,True,False,0,2,0,2,1,2,0,1,0
0.6681441384423826,0.7770352659529145,0.9496232486190073,50,female,7,YouTube,Travel,United Kingdom,Sub_Urban,Student,17823,False,True,True,0,2,2,1,1,2,0,1,1
1.1870046852691716,1.56550331867023,0.1664363470093078,57,non-binary,9,Facebook,Travel,United Kingdom,Urban,Software Engineer,15507,True,False,False,2,0,2,1,2,1,1,0,0
1.1128817500082018,1.56550331867023,-0.2637077543929106,56,non-binary,9,YouTube,Travel,United States,Sub_Urban,Student,14235,True,False,True,2,2,2,2,1,2,1,0,1
-0.4436998904721654,1.56550331867023,-1.513222262790078,35,male,9,Instagram,Travel,Australia,Urban,Software Engineer,10540,False,False,True,1,1,2,0,2,1,0,0,1
1.1870046852691716,-1.1941348658403743,0.16745083781450168,57,male,2,Facebook,Travel,United Kingdom,Urban,Marketer Manager,15510,True,False,False,1,0,2,1,2,0,1,0,0
-1.7037897899086532,-0.7999008394817166,1.1653716265235792,18,non-binary,3,Instagram,Lifestlye,United Kingdom,Urban,Marketer Manager,18461,True,True,True,2,1,0,1,2,0,1,1,1
-0.9625604372989545,0.7770352659529145,0.9844540995973315,28,non-binary,7,YouTube,Lifestlye,Australia,Sub_Urban,Student,17926,False,False,False,2,2,0,0,1,2,0,0,0
0.29752946213753323,-0.011432786764401043,0.03928683275833757,45,non-binary,5,Facebook,Lifestlye,United States,Rural,Software Engineer,15131,True,True,True,2,0,0,2,0,1,1,1,1
0.07516065635462366,-1.1941348658403743,1.2451782365321669,42,female,2,Instagram,Lifestlye,Australia,Sub_Urban,Marketer Manager,18697,False,True,False,0,1,0,0,1,0,0,1,0
-0.07308521416731607,-0.7999008394817166,-1.31404390137034,40,female,3,YouTube,Sports,Australia,Urban,Software Engineer,11129,True,True,True,0,2,1,0,2,1,1,1,1
0.5198982679204428,0.3828012395942567,-0.6323060802800317,48,non-binary,6,Instagram,Lifestlye,Australia,Urban,Software Engineer,13145,False,False,True,2,1,0,0,2,1,0,0,1
0.445775332659473,0.7770352659529145,1.196482677882859,47,female,7,Instagram,Travel,United Kingdom,Sub_Urban,Marketer Manager,18553,True,True,True,0,1,2,1,1,0,1,1,1
1.3352505557911114,1.56550331867023,-0.437862009284532,59,female,9,Instagram,Lifestlye,United States,Urban,Software Engineer,13720,True,False,False,0,1,0,2,2,1,1,0,0
0.8163900089643223,-1.5883688921990322,1.5667718217786366,52,male,1,YouTube,Sports,United States,Urban,Marketer Manager,19648,True,False,False,1,2,1,2,2,0,1,0,0
-1.259052178342834,0.7770352659529145,-0.32051923948376965,24,non-binary,7,YouTube,Travel,Australia,Sub_Urban,Marketer Manager,14067,False,False,False,2,2,2,0,1,0,0,0,0
-0.5919457609941051,1.1712692923115724,-0.27723429846216274,33,non-binary,8,Instagram,Lifestlye,United Kingdom,Sub_Urban,Marketer Manager,14195,True,False,False,2,1,0,1,1,0,1,0,0
0.1492835916155935,-0.7999008394817166,1.64285863216818,43,female,3,Facebook,Lifestlye,Australia,Sub_Urban,Software Engineer,19873,True,False,False,0,0,0,0,1,1,1,0,0
-1.6296668546476831,-0.4056668131230588,1.43015372667919,19,non-binary,4,Facebook,Lifestlye,United Kingdom,Urban,Marketer Manager,19244,False,True,True,2,0,0,1,2,0,0,1,1
-1.7037897899086532,0.3828012395942567,0.7663385764806406,18,male,6,YouTube,Travel,United Kingdom,Urban,Software Engineer,17281,False,True,True,1,2,2,1,2,1,0,1,1
-0.8884375020379846,0.7770352659529145,-0.8473781309811409,29,male,7,YouTube,Travel,United Kingdom,Rural,Marketer Manager,12509,True,False,True,1,2,2,1,0,0,1,0,1
-1.4072980488647737,-0.4056668131230588,0.00039801855923763627,22,male,4,YouTube,Sports,United Kingdom,Rural,Marketer Manager,15016,True,True,True,1,2,1,1,0,0,1,1,1
0.9646358794862621,1.1712692923115724,0.5133922023856254,54,non-binary,8,YouTube,Travel,United States,Sub_Urban,Student,16533,True,False,True,2,2,2,2,1,2,1,0,1
0.5940212031814127,-0.011432786764401043,-0.09733126234110914,49,non-binary,5,YouTube,Travel,United Kingdom,Rural,Student,14727,True,True,False,2,2,2,1,0,2,1,1,0
-1.110806307820894,-1.5883688921990322,-1.4655411949459642,26,non-binary,1,Facebook,Lifestlye,United Kingdom,Urban,Student,10681,False,True,True,2,0,0,1,2,2,0,1,1
1.2611276205301414,-0.4056668131230588,-0.3661713257174956,58,non-binary,4,YouTube,Travel,Australia,Rural,Software Engineer,13932,True,True,False,2,2,2,0,0,1,1,1,0
0.8163900089643223,-0.7999008394817166,0.18435901790106687,52,non-binary,3,Instagram,Lifestlye,Australia,Urban,Software Engineer,15560,True,True,True,2,1,0,0,2,1,1,1,1
-0.36957695521119555,1.56550331867023,-0.3377655831720661,36,male,9,Instagram,Lifestlye,United States,Sub_Urban,Marketer Manager,14016,False,True,False,1,1,0,2,1,0,0,1,0
-0.5919457609941051,1.1712692923115724,0.7859520653810562,33,female,8,Facebook,Travel,Australia,Sub_Urban,Marketer Manager,17339,True,True,False,0,0,2,0,1,0,1,1,0
-1.5555439193867133,-1.5883688921990322,-1.4526909780801747,20,male,1,Instagram,Sports,United Kingdom,Urban,Marketer Manager,10719,True,True,False,1,1,1,1,2,0,1,1,0
-0.2954540199502257,0.3828012395942567,-1.6708065011968656,37,non-binary,6,Facebook,Sports,Australia,Rural,Marketer Manager,10074,True,True,True,2,0,1,0,0,0,1,1,1
0.001037721093653793,1.56550331867023,1.5116511546964342,41,male,9,Facebook,Travel,United States,Sub_Urban,Software Engineer,19485,False,True,True,1,0,2,2,1,1,0,1,1
0.6681441384423826,0.7770352659529145,-0.29008451532795226,50,non-binary,7,Instagram,Sports,Australia,Sub_Urban,Marketer Manager,14157,False,True,True,2,1,1,0,1,0,0,1,1
0.001037721093653793,-0.4056668131230588,1.1822798066101443,41,non-binary,4,YouTube,Lifestlye,Australia,Rural,Marketer Manager,18511,True,True,True,2,2,0,0,0,0,1,1,1
-0.9625604372989545,-1.5883688921990322,-0.9691170276044102,28,male,1,Instagram,Lifestlye,United States,Rural,Student,12149,True,True,False,1,1,0,2,0,2,1,1,0
-1.184929243081864,-1.1941348658403743,1.5654191673717115,25,non-binary,2,Instagram,Travel,United States,Urban,Marketer Manager,19644,False,True,False,2,1,2,2,2,0,0,1,0
0.8905129442252921,-0.011432786764401043,1.6002500183500357,53,female,5,Facebook,Sports,United Kingdom,Rural,Marketer Manager,19747,True,False,False,0,0,1,1,0,0,1,0,0
1.038758814747232,-0.011432786764401043,0.5742616506972601,55,non-binary,5,Instagram,Sports,Australia,Rural,Marketer Manager,16713,True,True,False,2,1,1,0,0,0,1,1,0
1.1870046852691716,1.1712692923115724,-0.2731763352413871,57,female,8,Facebook,Lifestlye,United Kingdom,Rural,Software Engineer,14207,False,True,True,0,0,0,1,0,1,0,1,1
-0.2954540199502257,0.3828012395942567,0.7189956722382581,37,female,6,YouTube,Travel,Australia,Urban,Student,17141,False,True,False,0,2,2,0,2,2,0,1,0
0.8163900089643223,1.1712692923115724,1.229960874454258,52,non-binary,8,YouTube,Sports,Australia,Urban,Marketer Manager,18652,False,True,True,2,2,1,0,2,0,0,1,1
0.07516065635462366,-1.1941348658403743,1.3740185687917934,42,male,2,YouTube,Travel,United Kingdom,Sub_Urban,Marketer Manager,19078,True,True,False,1,2,2,1,1,0,1,1,0
0.8163900089643223,-0.7999008394817166,-0.36481867131057044,52,female,3,Instagram,Sports,Australia,Urban,Student,13936,True,True,False,0,1,1,0,2,2,1,1,0
0.07516065635462366,0.3828012395942567,1.451458033588262,42,male,6,Facebook,Lifestlye,Australia,Sub_Urban,Marketer Manager,19307,True,False,False,1,0,0,0,1,0,1,0,0
0.37165239739850314,-0.7999008394817166,-1.3323047358638305,46,female,3,YouTube,Lifestlye,Australia,Rural,Software Engineer,11075,True,False,True,0,2,0,0,0,1,1,0,1
-0.4436998904721654,0.3828012395942567,-0.38510848741444864,35,non-binary,6,Facebook,Travel,United States,Sub_Urban,Marketer Manager,13876,False,False,True,2,0,2,2,1,0,0,0,1
1.6317422968349908,0.3828012395942567,-0.13520558573501518,63,non-binary,6,Facebook,Lifestlye,United Kingdom,Sub_Urban,Software Engineer,14615,True,True,False,2,0,0,1,1,1,1,1,0
-0.4436998904721654,-1.1941348658403743,0.7609279588529397,35,female,2,YouTube,Sports,United States,Rural,Software Engineer,17265,True,True,False,0,2,1,2,0,1,1,1,0
-1.6296668546476831,0.7770352659529145,0.46131500771900463,19,non-binary,7,YouTube,Lifestlye,United Kingdom,Sub_Urban,Marketer Manager,16379,False,True,False,2,2,0,1,1,0,0,1,0
0.8163900089643223,-1.1941348658403743,1.3875451128610456,52,female,2,Facebook,Travel,United Kingdom,Urban,Student,19118,False,False,True,0,0,2,1,2,2,0,0,1
-0.5919457609941051,0.3828012395942567,-0.12269353247095693,33,non-binary,6,YouTube,Travel,Australia,Urban,Software Engineer,14652,True,True,True,2,2,2,0,2,1,1,1,1
1.2611276205301414,-1.5883688921990322,0.6009765752340331,58,male,1,Facebook,Travel,United Kingdom,Urban,Student,16792,False,True,True,1,0,2,1,2,2,0,1,1
0.8905129442252921,-0.7999008394817166,1.4311682174843838,53,non-binary,3,Facebook,Sports,United States,Urban,Marketer Manager,19247,False,False,False,2,0,1,2,2,0,0,0,0
0.6681441384423826,-1.1941348658403743,0.8255172067836188,50,male,2,YouTube,Sports,United States,Sub_Urban,Software Engineer,17456,True,False,True,1,2,1,2,1,1,1,0,1
-1.4814209841257435,0.7770352659529145,-0.11525393323286826,21,non-binary,7,Instagram,Sports,United States,Sub_Urban,Marketer Manager,14674,True,True,False,2,1,1,2,1,0,1,1,0
0.6681441384423826,-0.4056668131230588,-1.5128840991883468,50,male,4,YouTube,Sports,United Kingdom,Rural,Student,10541,True,True,True,1,2,1,1,0,2,1,1,1
-0.7401916315160448,1.1712692923115724,-0.9650590643836346,31,non-binary,8,Instagram,Sports,United States,Sub_Urban,Marketer Manager,12161,True,True,False,2,1,1,2,1,0,1,1,0
-0.2213310846892558,0.3828012395942567,-0.9346243402278173,38,male,6,Facebook,Lifestlye,United Kingdom,Sub_Urban,Marketer Manager,12251,False,True,False,1,0,0,1,1,0,0,1,0
-0.2954540199502257,-0.4056668131230588,1.43015372667919,37,female,4,Facebook,Sports,United States,Sub_Urban,Software Engineer,19244,False,False,True,0,0,1,2,1,1,0,0,1
-1.184929243081864,-0.011432786764401043,-0.15076111141465515,25,female,5,Instagram,Sports,United States,Rural,Marketer Manager,14569,True,True,False,0,1,1,2,0,0,1,1,0
-1.259052178342834,1.56550331867023,-0.7679096845742845,24,male,9,Facebook,Lifestlye,United Kingdom,Urban,Marketer Manager,12744,True,True,False,1,0,0,1,2,0,1,1,0
-1.5555439193867133,0.7770352659529145,0.347015710333824,20,non-binary,7,Instagram,Sports,United States,Sub_Urban,Marketer Manager,16041,False,False,False,2,1,1,2,1,0,0,0,0
-0.5178228257331352,1.56550331867023,-0.11491576963113695,34,male,9,Instagram,Travel,Australia,Rural,Software Engineer,14675,True,True,True,1,1,2,0,0,1,1,1,1
0.6681441384423826,0.7770352659529145,-1.168295389024148,50,non-binary,7,Facebook,Sports,United Kingdom,Rural,Student,11560,True,True,False,2,0,1,1,0,2,1,1,0
